Word,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Auditory.SD,Gustatory.SD,Haptic.SD,Interoceptive.SD,Olfactory.SD,Visual.SD,Max_strength.perceptual,Exclusivity.perceptual,Dominant.perceptual,Minkowski3.perceptual,N_known.perceptual,Percent_known.perceptual
HANDSHAKE,0.0,0.0,4.944,0.444,0.0,3.667,0.0,0.0,0.236,0.856,0.0,1.715,4.944,0.546,Haptic,5.543,18,1.0
PRICKLY,0.133,0.2,4.933,1.867,0.2,3.267,0.352,0.414,0.258,1.995,0.561,1.58,4.933,0.453,Haptic,5.445,15,0.938
PILLOW,0.529,0.0,4.882,1.529,1.0,4.706,1.281,0.0,0.332,1.972,1.837,0.772,4.882,0.386,Haptic,6.085,17,1.0
TOUCH,0.562,0.0,4.875,1.312,0.0,2.625,1.413,0.0,0.5,1.621,0.0,2.029,4.875,0.52,Haptic,5.147,16,1.0
TOUCHING,0.2,0.05,4.85,1.95,0.0,1.7,0.523,0.224,0.489,2.064,0.0,1.976,4.85,0.554,Haptic,5.019,20,1.0
VELVETINESS,0.316,0.579,4.842,0.368,0.0,2.316,0.946,1.427,0.375,1.165,0.0,1.797,4.842,0.575,Haptic,5.016,19,1.0
FUCKING,3.474,2.316,4.789,4.632,2.263,4.105,1.867,2.083,0.535,0.684,1.851,1.595,4.789,0.117,Haptic,7.009,19,1.0
RUB,0.833,0.167,4.778,1.556,0.278,3.167,1.15,0.707,0.732,1.977,0.752,1.886,4.778,0.428,Haptic,5.256,18,1.0
RUBDOWN,0.647,0.059,4.765,3.176,0.647,3.118,1.169,0.243,0.562,2.128,1.32,2.027,4.765,0.379,Haptic,5.551,17,0.944
GRIP,0.0,0.25,4.75,1.188,0.0,2.812,0.0,1.0,0.683,1.834,0.0,1.682,4.75,0.528,Haptic,5.08,16,1.0
TOUCHSCREEN,0.45,0.0,4.75,0.25,0.0,4.45,0.945,0.0,0.91,0.91,0.0,0.686,4.75,0.48,Haptic,5.803,20,1.0
FONDLE,0.095,0.048,4.714,2.286,0.0,2.714,0.301,0.218,0.784,1.978,0.0,1.901,4.714,0.478,Haptic,5.152,21,1.0
FEEL,1.0,1.235,4.706,2.706,0.824,1.412,1.658,1.751,0.772,1.993,1.629,1.805,4.706,0.327,Haptic,5.069,17,1.0
CUDDLY,0.412,0.0,4.706,1.765,0.059,2.941,1.004,0.0,0.772,1.855,0.243,1.983,4.706,0.476,Haptic,5.133,17,0.944
SOFTNESS,1.688,0.5,4.688,0.875,0.562,3.062,2.182,1.265,0.873,1.746,1.413,1.879,4.688,0.368,Haptic,5.161,16,1.0
PETTED,0.375,0.0,4.688,1.312,0.125,3.312,1.258,0.0,0.602,2.056,0.5,2.024,4.688,0.478,Haptic,5.213,16,0.941
FURRINESS,0.333,0.095,4.667,0.571,0.238,3.667,0.796,0.301,0.658,1.287,0.768,1.826,4.667,0.478,Haptic,5.327,21,1.0
KEYBOARD,3.056,0.278,4.667,0.778,0.278,4.333,1.893,1.179,0.686,1.437,1.179,1.283,4.667,0.328,Haptic,5.963,18,1.0
SMOOTH,1.278,1.556,4.667,1.111,0.5,3.056,1.742,2.064,1.188,1.676,1.339,2.043,4.667,0.342,Haptic,5.161,18,1.0
PUTTYLIKE,0.471,0.059,4.647,0.588,0.059,3.941,1.281,0.243,0.786,1.326,0.243,1.713,4.647,0.47,Haptic,5.45,17,0.944
SILKY,0.786,0.286,4.643,0.429,0.071,2.857,0.975,0.825,0.842,0.756,0.267,1.231,4.643,0.504,Haptic,4.987,14,1.0
BLOWJOB,2.158,3.368,4.632,3.947,1.579,4.053,1.951,1.95,1.212,1.81,1.895,1.353,4.632,0.155,Haptic,6.539,19,1.0
POKE,0.842,0.0,4.632,1.526,0.053,2.789,1.214,0.0,0.955,1.837,0.229,1.475,4.632,0.471,Haptic,5.003,19,1.0
SOLID,1.421,1.263,4.632,0.895,0.526,4.368,1.924,2.023,0.955,1.823,1.577,1.383,4.632,0.313,Haptic,5.733,19,1.0
KNOB,0.412,0.0,4.588,0.235,0.0,3.765,0.795,0.0,0.87,0.752,0.0,1.715,4.588,0.51,Haptic,5.314,17,0.944
HAIR DRYER,4.824,0.0,4.588,1.0,0.765,4.824,0.393,0.0,0.712,1.541,1.147,0.393,4.824,0.301,Auditory,6.858,17,1.0
INTERCOURSE,3.105,2.158,4.579,4.474,2.211,4.053,1.792,1.74,1.17,0.841,1.782,1.129,4.579,0.118,Haptic,6.716,19,1.0
NAIL,1.571,0.071,4.571,0.214,0.0,4.429,1.91,0.267,1.089,0.426,0.0,1.505,4.571,0.421,Haptic,5.711,14,1.0
TEXTURALLY,0.25,1.188,4.562,1.0,0.0,2.625,0.683,1.471,0.629,1.317,0.0,1.668,4.562,0.474,Haptic,4.874,16,0.889
STEERING WHEEL,0.317,0.024,4.561,0.805,0.122,4.049,0.96,0.156,0.95,1.569,0.4,1.378,4.561,0.459,Haptic,5.449,41,1.0
THREAD,0.222,0.111,4.556,0.0,0.056,4.333,0.548,0.323,0.616,0.0,0.236,0.907,4.556,0.491,Haptic,5.603,18,1.0
SMOOTHLY,0.722,1.056,4.556,1.444,0.167,2.333,1.074,1.474,0.784,1.79,0.383,1.879,4.556,0.427,Haptic,4.818,18,0.947
HARD,1.15,0.2,4.55,1.5,0.05,2.9,1.496,0.696,0.686,1.85,0.224,1.553,4.55,0.435,Haptic,4.98,20,1.0
MAKE LOVE,3.39,2.488,4.537,4.61,2.317,4.0,1.626,2.026,0.869,0.919,1.877,1.581,4.61,0.107,Interoceptive,6.855,41,1.0
COMPUTER MOUSE,1.176,0.0,4.529,0.118,0.0,4.412,1.704,0.0,1.281,0.485,0.0,1.417,4.529,0.443,Haptic,5.651,17,1.0
SCRATCH,2.118,0.0,4.529,2.588,0.0,4.235,1.867,0.0,0.8,2.181,0.0,1.147,4.529,0.336,Haptic,5.806,17,1.0
RUBBERY,0.706,0.588,4.529,0.0,1.059,3.647,1.532,1.326,1.179,0.0,1.676,1.766,4.529,0.43,Haptic,5.231,17,1.0
SHAVING CREAM,1.316,0.526,4.526,0.316,2.842,4.211,1.827,1.307,1.02,0.82,1.803,1.584,4.526,0.307,Haptic,5.777,19,1.0
SOFT,0.684,0.368,4.526,0.842,0.316,1.947,1.057,0.684,1.172,1.608,0.749,1.615,4.526,0.485,Haptic,4.659,19,1.0
SPONGINESS,0.857,0.429,4.5,0.714,0.143,3.214,1.46,0.852,0.941,1.069,0.363,1.626,4.5,0.442,Haptic,5.005,14,0.778
FABRIC,0.85,0.05,4.5,0.45,0.75,4.45,1.182,0.224,0.827,0.887,1.209,0.826,4.5,0.403,Haptic,5.65,20,1.0
WET,1.636,1.182,4.5,2.0,0.955,3.045,1.761,1.563,0.964,1.976,1.253,1.939,4.5,0.266,Haptic,5.121,22,1.0
ICE COLD,0.125,1.312,4.5,2.062,0.188,1.688,0.342,1.58,1.317,1.982,0.544,1.702,4.5,0.443,Haptic,4.747,16,1.0
HOLDING,0.278,0.0,4.5,2.056,0.222,3.111,0.752,0.0,0.985,1.731,0.548,1.937,4.5,0.443,Haptic,5.065,18,1.0
SHARP,1.143,1.095,4.476,1.143,0.381,3.714,1.621,1.546,1.167,1.59,1.161,1.488,4.476,0.343,Haptic,5.257,21,1.0
CARESSING,0.632,0.368,4.474,2.263,0.368,1.895,1.165,1.116,1.073,2.104,0.955,1.56,4.474,0.411,Haptic,4.766,19,0.95
UNSMOOTH,0.235,0.412,4.471,0.235,0.059,2.412,0.562,0.712,1.375,0.562,0.243,1.906,4.471,0.564,Haptic,4.695,17,1.0
COARSELY,1.0,1.0,4.471,0.882,0.176,2.353,1.118,1.323,0.874,1.219,0.529,1.656,4.471,0.435,Haptic,4.719,17,1.0
PAINFUL,1.824,0.471,4.471,4.882,0.706,2.765,1.944,1.281,0.943,0.485,1.448,2.166,4.882,0.292,Interoceptive,6.157,17,1.0
CLOTHES,0.35,0.0,4.45,0.45,1.65,4.55,0.671,0.0,0.826,0.945,1.599,0.686,4.55,0.397,Visual,5.718,20,1.0
SKIN,0.1,0.4,4.45,1.7,1.1,4.3,0.447,1.142,0.945,1.922,1.334,1.174,4.45,0.361,Haptic,5.582,20,1.0
STEERINGWHEEL,0.667,0.056,4.444,0.222,0.167,3.722,1.188,0.236,1.097,0.548,0.383,1.526,4.444,0.473,Haptic,5.188,18,1.0
STURDINESS,0.556,0.0,4.444,0.722,0.0,3.889,1.294,0.0,1.247,1.406,0.0,1.451,4.444,0.462,Haptic,5.279,18,1.0
CLOTH,0.625,0.0,4.438,0.312,0.75,4.5,1.36,0.0,1.315,1.014,1.238,1.317,4.5,0.424,Visual,5.638,16,1.0
HUG,0.688,0.312,4.438,2.75,0.438,2.5,1.25,1.25,0.727,2.017,1.031,1.789,4.438,0.371,Haptic,4.99,16,1.0
ROUGHNESS,0.429,0.381,4.429,1.0,0.095,2.19,0.746,0.921,0.811,1.483,0.301,1.75,4.429,0.508,Haptic,4.618,21,1.0
TUG,0.5,0.0,4.429,1.429,0.0,3.286,1.16,0.0,1.089,1.555,0.0,1.729,4.429,0.459,Haptic,5.005,14,0.933
LUKEWARM,0.242,1.818,4.424,1.939,0.273,0.394,0.936,2.023,1.347,1.853,1.008,1.144,4.424,0.46,Haptic,4.642,33,1.0
CUDDLE,0.632,0.0,4.421,2.368,1.0,2.632,1.571,0.0,1.261,1.95,1.764,2.166,4.421,0.4,Haptic,4.921,19,1.0
CUSHIONY,0.211,0.0,4.421,0.684,0.0,2.895,0.713,0.0,1.216,1.455,0.0,1.912,4.421,0.538,Haptic,4.806,19,0.95
HUGGING,0.632,0.053,4.421,1.842,0.158,3.474,1.342,0.229,1.017,1.834,0.501,1.577,4.421,0.413,Haptic,5.128,19,1.0
PRICKING,0.474,0.105,4.421,2.368,0.053,1.316,1.124,0.315,1.17,1.862,0.229,1.734,4.421,0.5,Haptic,4.674,19,1.0
BED,0.895,0.263,4.421,1.474,0.842,4.105,1.049,0.806,0.838,1.775,1.463,1.449,4.421,0.346,Haptic,5.43,19,1.0
FLUFFY,0.0,0.294,4.412,0.353,0.0,3.765,0.0,0.772,0.87,0.702,0.0,1.678,4.412,0.5,Haptic,5.184,17,1.0
STRING CHEESE,0.0,4.941,4.412,0.647,3.824,4.824,0.0,0.243,1.121,0.996,1.667,0.529,4.941,0.265,Gustatory,7.211,17,1.0
HARDNESS,0.794,0.206,4.412,0.471,0.0,2.676,1.366,0.538,1.258,0.861,0.0,1.821,4.412,0.515,Haptic,4.727,34,0.971
FINGERTIP,0.333,0.133,4.4,0.733,0.0,3.467,1.291,0.516,1.352,1.387,0.0,1.995,4.4,0.485,Haptic,5.03,15,1.0
ELECTRICAL SHOCK,1.75,0.15,4.4,3.9,0.85,1.8,1.943,0.366,1.188,1.683,1.268,1.936,4.4,0.331,Haptic,5.387,20,1.0
CARESS,0.515,0.152,4.394,2.636,0.242,2.364,1.064,0.619,1.248,2.028,0.663,1.765,4.394,0.412,Haptic,4.884,33,1.0
BEDDING,0.696,0.304,4.391,1.478,1.478,4.391,1.46,1.063,0.722,1.62,1.648,1.076,4.391,0.321,Visual,5.606,23,0.958
MASSAGE,0.722,0.056,4.389,2.833,0.333,1.278,1.074,0.236,1.461,1.855,0.485,1.674,4.389,0.451,Haptic,4.788,18,1.0
CASHMERE,0.389,0.222,4.389,0.611,0.611,2.778,0.85,0.732,0.916,1.243,1.335,1.734,4.389,0.463,Haptic,4.74,18,1.0
FEELING,1.167,0.278,4.389,3.833,0.444,1.222,1.948,1.179,1.29,2.036,1.338,2.016,4.389,0.363,Haptic,5.246,18,1.0
PULL,1.0,0.056,4.389,2.222,0.056,2.389,1.572,0.236,1.29,1.896,0.236,2.062,4.389,0.429,Haptic,4.794,18,1.0
BEDSHEET,0.238,0.19,4.381,0.762,0.429,3.286,0.768,0.68,0.805,1.546,0.87,2.171,4.381,0.451,Haptic,4.934,21,1.0
BASKET,0.062,0.0,4.375,0.0,0.062,4.625,0.25,0.0,1.408,0.0,0.25,1.025,4.625,0.507,Visual,5.674,16,1.0
SOGGINESS,0.25,0.812,4.375,0.0,0.188,3.812,0.577,1.471,1.147,0.0,0.403,1.559,4.375,0.464,Haptic,5.189,16,1.0
PLASTIC,1.211,0.737,4.368,0.158,1.632,4.526,1.437,1.24,0.831,0.688,1.739,0.841,4.526,0.346,Visual,5.673,19,1.0
HOLD,0.353,0.0,4.353,0.647,0.0,3.588,0.786,0.0,1.115,1.412,0.0,1.622,4.353,0.487,Haptic,5.053,17,1.0
FORNICATED,2.471,1.176,4.353,3.529,1.471,3.176,1.772,1.59,1.169,1.772,1.463,1.811,4.353,0.196,Haptic,5.629,17,1.0
STICKINESS,0.824,1.0,4.353,0.353,0.176,2.765,1.51,1.541,1.367,1.222,0.529,1.678,4.353,0.441,Haptic,4.721,17,1.0
TEXTURED,0.588,0.471,4.353,0.588,0.059,2.529,1.326,0.717,0.931,1.502,0.243,1.546,4.353,0.5,Haptic,4.629,17,0.944
BRUSHES,1.059,0.353,4.353,1.059,0.353,3.824,1.478,0.862,0.931,1.819,0.702,1.944,4.353,0.364,Haptic,5.203,17,1.0
COARSENESS,1.1,0.35,4.35,0.8,0.15,3.2,1.41,0.745,1.348,1.508,0.671,1.795,4.35,0.422,Haptic,4.891,20,1.0
SEX,3.05,2.05,4.35,4.65,2.3,4.3,1.82,2.089,0.933,0.745,1.895,1.129,4.65,0.126,Interoceptive,6.779,20,1.0
POKED,0.4,0.25,4.35,2.2,0.1,1.65,0.883,1.118,1.137,2.067,0.447,1.785,4.35,0.475,Haptic,4.603,20,1.0
BATHWATER,1.667,0.857,4.333,1.286,0.952,4.238,1.623,1.74,1.39,2.077,1.627,1.261,4.333,0.261,Haptic,5.493,21,1.0
RIGID,1.222,0.167,4.333,1.667,0.056,3.833,1.629,0.707,0.84,1.645,0.236,1.339,4.333,0.379,Haptic,5.243,18,1.0
MASTURBATE,1.867,1.067,4.333,4.2,1.133,3.4,2.1,1.907,1.397,1.32,1.807,1.844,4.333,0.204,Haptic,5.886,15,1.0
PUNCH,1.722,0.5,4.333,2.611,0.333,3.833,1.708,1.339,1.283,1.883,1.188,1.505,4.333,0.3,Haptic,5.438,18,1.0
DOORHANDLE,1.389,0.167,4.333,0.333,0.222,3.944,1.539,0.514,1.283,0.767,0.647,1.474,4.333,0.401,Haptic,5.259,18,1.0
GLOVE,0.0,0.0,4.333,0.611,0.389,3.389,0.0,0.0,1.138,1.378,0.916,1.944,4.333,0.497,Haptic,4.94,18,1.0
MATTRESS,1.067,0.0,4.333,1.067,0.533,4.133,1.792,0.0,1.397,1.944,1.125,1.356,4.333,0.389,Haptic,5.367,15,1.0
PEN,0.526,0.053,4.316,0.053,0.158,4.211,1.307,0.229,0.946,0.229,0.501,1.437,4.316,0.458,Haptic,5.374,19,1.0
KISSING,1.263,2.263,4.316,2.368,0.947,3.263,1.368,2.077,1.529,2.29,1.649,1.79,4.316,0.234,Haptic,5.228,19,1.0
FONDLING,0.457,0.086,4.314,1.686,0.086,2.8,1.094,0.373,1.078,1.778,0.284,1.812,4.314,0.448,Haptic,4.75,35,1.0
MASTURBATION,2.375,0.188,4.312,3.125,0.625,2.688,2.029,0.75,1.25,1.996,1.204,2.056,4.312,0.31,Haptic,5.239,16,1.0
GRIPPING,0.9,0.05,4.3,1.95,0.05,2.35,1.683,0.224,1.342,1.905,0.224,1.814,4.3,0.443,Haptic,4.651,20,1.0
BUMPY,0.75,0.05,4.3,1.45,0.0,3.45,1.293,0.224,1.302,1.701,0.0,1.877,4.3,0.43,Haptic,4.987,20,1.0
SLICKNESS,0.9,0.45,4.3,0.9,0.1,2.25,1.651,1.146,1.218,1.586,0.308,2.049,4.3,0.472,Haptic,4.522,20,1.0
SEMISOFT,0.118,0.588,4.294,0.588,0.0,3.765,0.485,1.278,1.105,1.228,0.0,1.522,4.294,0.459,Haptic,5.104,17,0.944
FROZEN,0.444,0.944,4.278,1.611,0.444,3.611,0.922,1.514,1.127,1.787,1.338,1.754,4.278,0.338,Haptic,5.073,18,1.0
SPONGY,0.278,0.444,4.278,0.333,0.056,3.889,0.752,1.097,1.018,0.84,0.236,1.568,4.278,0.455,Haptic,5.158,18,1.0
SHAVED,0.556,0.167,4.278,1.111,0.722,3.833,0.856,0.514,0.895,1.491,1.487,1.383,4.278,0.385,Haptic,5.149,18,1.0
OILINESS,0.611,1.889,4.278,0.778,1.778,2.611,1.145,1.676,1.227,1.396,1.896,1.72,4.278,0.307,Haptic,4.779,18,1.0
VELVETY,0.944,1.0,4.278,0.667,0.0,3.167,1.626,1.495,1.32,1.188,0.0,1.886,4.278,0.425,Haptic,4.823,18,1.0
BOOB,0.111,0.5,4.278,1.222,0.333,4.444,0.471,1.2,1.227,1.833,0.84,0.856,4.444,0.398,Visual,5.519,18,1.0
BODY PART,1.389,1.444,4.278,3.111,1.889,4.444,1.539,2.064,0.958,1.967,1.967,0.856,4.444,0.185,Visual,5.931,18,0.947
VIBRATE,2.5,0.091,4.273,2.545,0.136,1.5,1.336,0.426,1.077,1.765,0.64,1.566,4.273,0.379,Haptic,4.842,22,1.0
ABRASIVE,1.333,0.467,4.267,0.8,0.4,2.0,1.718,0.99,1.58,1.474,0.91,1.512,4.267,0.417,Haptic,4.46,15,0.833
LUBRICATION,0.667,0.667,4.267,0.733,1.067,3.067,1.345,1.397,1.223,1.751,1.792,1.534,4.267,0.344,Haptic,4.773,15,1.0
SMOOCH,2.267,0.8,4.267,1.867,0.067,3.8,1.751,1.474,1.1,1.807,0.258,1.568,4.267,0.321,Haptic,5.328,15,0.938
TEXTURE,0.263,0.632,4.263,0.632,0.526,3.053,0.562,1.342,1.098,1.422,1.429,1.58,4.263,0.427,Haptic,4.741,19,1.0
KLEENEX,0.684,0.053,4.263,0.421,1.158,4.053,1.003,0.229,1.195,0.902,1.608,1.393,4.263,0.396,Haptic,5.265,19,1.0
CHOPSTICKS,0.526,1.211,4.263,0.421,0.474,3.789,1.073,1.813,1.593,1.017,1.307,1.653,4.263,0.36,Haptic,5.117,19,1.0
FIRMNESS,0.684,1.211,4.263,1.368,0.368,2.053,1.336,1.813,1.593,1.606,1.012,1.929,4.263,0.392,Haptic,4.495,19,1.0
LOTION,0.211,0.368,4.263,0.316,3.316,3.263,0.535,0.955,1.24,1.003,1.376,1.759,4.263,0.345,Haptic,5.299,19,1.0
VAGINA,0.45,2.65,4.25,2.0,2.0,4.55,0.759,2.134,1.517,2.34,1.974,0.999,4.55,0.258,Visual,5.903,20,1.0
MERCHANDISE,0.3,0.5,4.25,0.15,0.55,4.55,0.657,1.192,1.164,0.366,1.191,0.999,4.55,0.427,Visual,5.554,20,1.0
COOLNESS,0.45,2.1,4.25,3.5,0.65,1.95,1.146,1.997,1.333,1.638,1.182,1.82,4.25,0.295,Haptic,5.151,20,1.0
JAGGEDNESS,0.15,0.15,4.25,0.5,0.05,3.45,0.671,0.489,1.07,1.395,0.224,1.701,4.25,0.491,Haptic,4.904,20,1.0
SCREWDRIVER,0.571,0.19,4.238,0.381,0.19,4.333,1.121,0.68,1.3,0.805,0.68,1.065,4.333,0.418,Visual,5.403,21,1.0
ACUPUNCTURE,0.286,0.0,4.238,2.667,0.143,2.476,0.561,0.0,1.609,1.906,0.478,1.94,4.238,0.432,Haptic,4.796,21,1.0
TOUCHED,1.059,0.353,4.235,2.647,0.412,2.882,1.6,1.222,1.251,2.06,1.228,1.9,4.235,0.335,Haptic,4.929,17,1.0
WETNESS,1.045,0.909,4.227,1.955,0.455,3.5,1.43,1.342,1.445,1.838,0.8,1.626,4.227,0.312,Haptic,5.038,22,1.0
HANDRAIL,0.389,0.0,4.222,0.111,0.278,3.333,1.037,0.0,1.166,0.471,0.958,1.715,4.222,0.507,Haptic,4.826,18,0.947
SANDPAPER,1.833,0.222,4.222,0.5,0.278,4.056,1.543,0.943,1.263,1.339,0.958,1.305,4.222,0.36,Haptic,5.293,18,1.0
CARESSINGLY,0.611,0.0,4.222,2.056,0.0,2.667,1.092,0.0,1.215,1.924,0.0,1.749,4.222,0.442,Haptic,4.69,18,0.9
WAXY,0.389,0.944,4.222,0.278,0.389,3.778,0.778,1.474,1.114,0.575,0.698,1.353,4.222,0.394,Haptic,5.068,18,1.0
BOWL,0.947,0.053,4.211,0.0,0.053,4.526,1.545,0.229,1.316,0.0,0.229,1.219,4.526,0.462,Visual,5.52,19,1.0
FELT,0.316,0.263,4.211,1.368,0.105,1.895,0.749,0.933,1.475,1.862,0.315,2.079,4.211,0.503,Haptic,4.381,19,0.95
TINFOIL,2.579,0.211,4.211,0.105,0.105,4.526,2.036,0.419,1.273,0.459,0.459,1.219,4.526,0.377,Visual,5.693,19,1.0
JOYSTICK,0.684,0.158,4.211,0.105,0.105,3.947,1.108,0.688,1.316,0.459,0.459,1.433,4.211,0.446,Haptic,5.149,19,1.0
SHAKING HANDS,0.053,0.0,4.211,1.526,0.0,2.632,0.229,0.0,1.512,1.611,0.0,1.802,4.211,0.5,Haptic,4.586,19,1.0
PAPER,1.895,0.105,4.211,0.368,0.684,4.316,1.449,0.315,1.032,1.212,0.885,1.157,4.316,0.364,Visual,5.454,19,1.0
LUMPINESS,0.45,1.25,4.2,1.4,0.2,3.75,0.686,1.65,1.399,1.698,0.696,1.482,4.2,0.356,Haptic,5.087,20,1.0
COFFEE CUP,0.95,1.45,4.2,0.8,1.7,4.55,1.538,1.959,1.322,1.673,2.003,1.146,4.55,0.275,Visual,5.621,20,1.0
SHIRT,0.333,0.4,4.2,0.533,0.8,4.8,1.291,1.298,1.265,1.356,1.74,0.561,4.8,0.404,Visual,5.703,15,1.0
KNEADING,0.733,0.4,4.2,1.133,0.8,3.133,0.961,1.056,1.424,1.457,1.568,1.959,4.2,0.365,Haptic,4.752,15,0.938
POLYESTER,0.3,0.0,4.2,0.4,0.25,3.85,0.801,0.0,1.361,0.883,0.716,1.631,4.2,0.467,Haptic,5.082,20,1.0
FEATHERINESS,0.688,0.0,4.188,0.875,0.0,3.312,1.25,0.0,1.276,1.36,0.0,1.58,4.188,0.462,Haptic,4.803,16,0.941
CARPET,0.25,0.0,4.188,0.625,0.375,3.375,0.577,0.0,1.377,1.36,0.806,1.668,4.188,0.475,Haptic,4.823,16,1.0
FRENCH KISS,1.25,2.875,4.188,2.688,0.75,2.25,1.342,2.029,1.047,1.991,1.528,1.983,4.188,0.246,Haptic,5.071,16,1.0
PERSONAL COMPUTER,1.375,0.0,4.188,0.062,0.062,4.875,1.455,0.0,1.471,0.25,0.25,0.5,4.875,0.462,Visual,5.768,16,1.0
DOORKNOB,0.938,0.0,4.188,0.062,0.0,4.562,1.482,0.0,1.797,0.25,0.0,1.094,4.562,0.468,Visual,5.531,16,1.0
REAL,3.818,3.727,4.182,3.273,3.818,4.182,1.708,1.723,1.5,1.667,1.563,1.5,4.182,0.04,Visual,7.01,22,0.917
SLIMY,0.824,1.235,4.176,1.059,0.471,3.118,1.131,1.3,1.425,1.713,1.068,1.409,4.176,0.341,Haptic,4.746,17,1.0
SEAT,0.588,0.0,4.176,0.588,0.059,3.882,1.278,0.0,1.185,1.372,0.243,1.616,4.176,0.449,Haptic,5.089,17,1.0
BASEBALL BAT,2.412,0.235,4.176,0.471,0.529,4.529,1.839,0.562,1.629,1.068,0.943,0.8,4.529,0.348,Visual,5.647,17,1.0
BRUSHING,1.412,0.176,4.176,0.588,0.059,3.588,1.583,0.529,1.51,1.064,0.243,1.583,4.176,0.412,Haptic,4.961,17,1.0
GOOEY,0.778,1.944,4.167,1.5,0.278,3.778,0.878,1.765,1.2,1.465,0.669,1.166,4.167,0.312,Haptic,5.161,18,1.0
SPOON,0.889,0.389,4.167,0.167,0.0,4.333,1.53,1.195,1.383,0.707,0.0,1.455,4.333,0.436,Visual,5.366,18,1.0
PUNCHING,1.222,0.111,4.167,1.889,0.056,3.0,1.478,0.471,1.654,2.083,0.236,1.572,4.167,0.394,Haptic,4.761,18,1.0
THORNY,0.5,0.0,4.167,0.556,0.0,3.167,1.043,0.0,1.249,1.381,0.0,1.978,4.167,0.497,Haptic,4.709,18,1.0
FOREARM,0.278,0.167,4.167,1.944,0.278,4.333,0.752,0.707,1.339,2.235,0.669,1.138,4.333,0.373,Visual,5.441,18,1.0
ARMBAND,0.444,0.056,4.167,0.5,0.278,3.556,1.149,0.236,1.383,1.043,0.958,1.79,4.167,0.457,Haptic,4.898,18,1.0
COMB,0.579,0.0,4.158,0.842,0.053,3.895,1.17,0.0,1.463,1.537,0.229,1.524,4.158,0.436,Haptic,5.088,19,1.0
ARMS,0.895,0.053,4.158,2.211,0.316,4.579,1.696,0.229,1.385,2.323,1.157,0.838,4.579,0.371,Visual,5.64,19,1.0
BLANKET,0.211,0.053,4.158,0.684,0.947,3.368,0.419,0.229,1.463,1.108,1.311,2.033,4.158,0.436,Haptic,4.81,19,1.0
SPACE BAR,1.789,0.0,4.158,0.211,0.0,3.684,1.782,0.0,1.573,0.713,0.0,1.857,4.158,0.422,Haptic,5.035,19,1.0
BATH,1.632,0.0,4.158,2.0,1.158,4.158,1.499,0.0,1.425,1.944,1.537,1.344,4.158,0.317,Visual,5.402,19,1.0
UTENSIL,1.05,0.45,4.15,0.3,0.1,4.15,1.538,0.887,1.424,0.923,0.308,1.424,4.15,0.397,Visual,5.244,20,1.0
SQUEEZE,1.45,0.4,4.15,1.55,0.15,3.45,1.791,0.94,1.387,1.82,0.489,1.468,4.15,0.359,Haptic,4.924,20,1.0
TENNIS RACKET,1.15,0.0,4.15,0.05,0.3,4.2,1.599,0.0,0.875,0.224,0.801,1.152,4.2,0.426,Visual,5.279,20,1.0
BLISTER,0.0,0.19,4.143,2.714,0.0,3.905,0.0,0.873,1.352,1.953,0.0,1.48,4.143,0.378,Haptic,5.321,21,1.0
BELT BUCKLE,0.762,0.0,4.143,0.143,0.0,4.381,1.044,0.0,1.276,0.478,0.0,1.117,4.381,0.465,Visual,5.379,21,1.0
SILLY PUTTY,0.476,0.095,4.143,0.048,1.667,4.286,0.981,0.301,1.558,0.218,1.528,1.056,4.286,0.396,Visual,5.367,21,1.0
HIGH TEMPERATURE,0.2,0.467,4.133,3.0,0.4,2.067,0.561,1.125,1.598,2.138,0.828,1.981,4.133,0.383,Haptic,4.742,15,1.0
GREASINESS,0.267,2.8,4.133,0.133,1.267,3.4,0.594,1.897,1.685,0.352,1.624,1.454,4.133,0.333,Haptic,5.116,15,1.0
TOWEL,0.522,0.0,4.13,0.261,0.522,4.348,1.31,0.0,1.456,0.864,1.163,0.885,4.348,0.444,Visual,5.348,23,1.0
RUBBING,1.062,0.062,4.125,1.75,0.125,2.25,1.526,0.25,1.36,1.949,0.5,2.017,4.125,0.433,Haptic,4.45,16,1.0
SMOOTHNESS,0.5,1.812,4.125,0.812,0.125,2.875,0.894,1.682,1.708,1.328,0.342,1.708,4.125,0.39,Haptic,4.65,16,1.0
WOODEN SPOON,0.525,0.925,4.125,0.125,0.15,4.2,1.062,1.403,0.966,0.648,0.483,1.436,4.2,0.405,Visual,5.256,40,0.976
FLUFFINESS,0.188,0.75,4.125,0.438,0.125,3.375,0.75,1.571,1.36,1.263,0.5,1.455,4.125,0.444,Haptic,4.779,16,0.941
HANDKERCHIEF,0.062,0.0,4.125,0.062,0.375,3.875,0.25,0.0,1.088,0.25,0.885,1.5,4.125,0.485,Haptic,5.045,16,1.0
TICKLING,0.824,0.0,4.118,3.412,0.0,1.882,1.51,0.0,1.453,1.906,0.0,2.088,4.118,0.402,Haptic,4.888,17,1.0
COARSE,0.882,0.706,4.118,0.118,0.294,2.706,1.536,1.448,1.409,0.485,1.213,1.759,4.118,0.453,Haptic,4.493,17,1.0
